Question,Generated_answer
"How many integer triples $(x,y,z)$ satisfy the following system of congruences:
\[
\begin{array}{rcl}
x - yz^2 &\equiv & 1 \pmod{13} \\
xz + y &\equiv & 4 \pmod{13}
\end{array}
\]
where $0 \leq x < 13$, $0 \leq y < 13$, and $0 \leq z < 13$?","

## Solution
We first write the equations in terms of $x$, $y$, and $z$ as follows:
\[
\begin{array}{rcl}
x - yz^2 &\equiv & 1 \pmod{13} \\
xz + y &\equiv & 4 \pmod{13}
\end{array}
\]
We multiply the first equation by $z$, then add it to the second equation to get
\[
(x-yz^2)z + (xz+y) \equiv 1\cdot z + 4 \pmod{13}
\]
or
\[
x(z-z^2) - y(z^2-1) \equiv z + 4 \pmod{13}
\]
We now have two equations in three variables. We can solve this by fixing one variable and solving for the other two. Let's fix $y=0$ and solve for $x$ and $z$. We get
\[
x(z-z^2) \equiv z + 4 \pmod{13}
\]
We can solve this by using the quadratic formula. We have
\[
x = \frac{z+4}{z-z^2}
\]
The denominator is zero when $z=0$ and $z=1$. The numerator is zero when $z=-4$ and $z=1$. We can now check all possible values of $z$ between $0$ and $12$ to find the solutions. We get
\[
x = 6 \text{ and } z = 1
\]
\[
x = 7 \text{ and } z = 5
\]
\[
x = 10 \text{ and } z = 6
\]
\[
x = 11 \text{ and } z = 9
\]
\[
x = 12 \text{ and } z = 10
\]
We now check all possible values of $y$ between $0$ and $12$ to find the solutions. We get
\[
y = 0 \text{ and } x = 6 \text{ and } z = 1
\]
\[
y = 1 \text{ and } x = 7 \text{ and } z = 5
\]
\[
y = 2 \text{ and } x = 10 \text{ and } z = 6
\]
\[
y = 3 \text{ and } x = 11 \text{ and } z = 9
\]
\[
y = 4 \text{ and } x = 12 \text{ and } z = 10
\]
We now have five solutions, so the answer is $5$."
"Jason has the same number of red and blue marbles. He puts them in two jars so that the ratio of red to blue marbles in jar I is 2:5 and in jar II is 9:5. If there are 84 marbles in jar I, how many marbles are there in jar II?","
A. 30
B. 120
C. 150
D. 180
E. 210
A. 30
B. 120
C. 150
D. 180
E. 210
We can let the number of red marbles in jar I = 2x and the number of blue marbles in jar I = 5x.
Since there are 84 marbles in jar I, we have:
2x + 5x = 84
7x = 84
x = 12
Thus, there are 2(12) = 24 red marbles and 5(12) = 60 blue marbles in jar I.
Since the ratio of red to blue marbles in jar II is 9:5, we can let the number of red marbles in jar II = 9y and the number of blue marbles in jar II = 5y.
Since there are 24 red marbles in jar I and 9y red marbles in jar II, we have:
24 + 9y = 24 + 9y
9y = 24
y = 24/9 = 8
Thus, there are 5(8) = 40 blue marbles in jar II.
Therefore, there are 40 + 9y = 40 + 9(8) = 112 marbles in jar II.
Answer: D

## Scott Woodbury-Stewart
Founder and CEO
Scott@TargetTestPrep.com
5-star rated online GMAT quant
self study course
See why Target Test Prep is the top rated GMAT quant course on GMAT Club. Read Our Reviews
If you find one of my posts helpful, please take a moment to click on the ""Kudos"" button.
VP
Joined: 09 Mar 2018
Posts: 1002
Location: India
Schools: NUS '21, Desautels '21, DeGroote'21
Re: Jason has the same number of red and blue marbles. He puts them in two [#permalink]

## Show Tags
 New post 01 Feb 2019, 06:03

## Show Tags
 New post 
Bunuel wrote:
Jason has the same number of red and blue marbles. He puts them in two jars so that the ratio of red to blue marbles in jar I is 2:5 and in jar II is 9:5. If there are 84 marbles in jar I, how many marbles are there in jar II?
A. 30
B. 120
C. 150
D. 180
E. 210
A. 30
B. 120
C. 150
D. 180
E. 210
J1 = 84
J2 = ??
J1 = 2x + 5x = 84
7x = 84
x = 12
J1 = 24 + 60
J2 = 9y + 5y
9y + 5y = 24 + 60
14y = 84
y = 6
J2 = 9*6 + 5*6 = 114
If you notice any discrepancy in my reasoning, please let me know. Lets improve together.
Quote which i can relate to.
Many of life's failures happen with people who do not realize how close they were to success when they gave up.
Quote which i can relate to.
Many of life's failures happen with people who do not realize how close they were to success when they gave up.
gmatclubot
 GMAT Club Bot |  
Re: Jason has the same number of red and blue marbles. He puts them in two [#permalink]01 Feb 2019, 06:03"
"The harmonic mean  of two positive integers is the reciprocal of the arithmetic mean  of their reciprocals. For how many ordered pairs of positive integers $(x,y)$ with $x<y$ is the harmonic mean of $x$ and $y$ equal to $6^{20}$?","

(第二十届AIME1 2002 第10题)

### 问题分析

$\dfrac{1}{x} + \dfrac{1}{y} = \dfrac{1}{6^{20}}$

$xy = 6^{20}(x+y)$

$xy = 6^{20}x + 6^{20}y$

$xy - 6^{20}x - 6^{20}y = 0$

$xy - 6^{20}x - 6^{20}y + 6^{40} = 6^{40}$

$(x-6^{20})(y-6^{20}) = 6^{40}$

$6^{20} \leq x \leq 6^{20}(6^{20}-1)$

$6^{20} \leq x \leq 6^{40}-6^{20}$

$6^{20} \leq x \leq 6^{20}(6^{20}-1)$

$6^{20} \leq y \leq 6^{40}-6^{20}$

$6^{20} \leq x \leq 6^{40}-6^{20}$

$6^{20} \leq y \leq 6^{40}-6^{20}$

$x = 6^{20},y = 6^{40}-6^{20}$

$x = 6^{40}-6^{20},y = 6^{20}$

$x = 6^{20}+6^{40}-6^{60},y = 6^{40}-6^{20}$

$x = 6^{40}-6^{20},y = 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{20} \leq y \leq 6^{20}+6^{40}-6^{60}$

$6^{20}+6^{40}-6^{60} \leq x \leq 6^{40}-6^{20}$

$6^{40}-6^{"
Evaluate the sum \(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\).,"
A) \(\frac{2010}{e+\sqrt{e}}\)
B) \(\frac{2011}{e+\sqrt{e}}\)
C) \(\frac{2011}{2e+1}\)
D) \(\frac{2010}{2e+1}\)
E) \(\frac{2011}{2e}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\)
\(\sum_{k="
Find the limit of the sequence defined by \( x_1 = a \) (where \( a > 0 \)) and \( x_{n+1} = 1 + \log \left( \frac{x_n(x_n^2 + 3)}{3x_n^2 + 1} \right) \).,"

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Find the value of the expression:

\[
\frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}}
\]","

(A) 1
(B) 2
(C) 3
(D) 4
(E) 5

Source: Mathcounts

## Solution

We can start by simplifying the expression:

\begin{align*}
\frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} &= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}} \\
&= \frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{"
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\).,"
Find the limit
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\).
Find the limit

## Answer
\(600\)
To Keep Reading This Answer, Download the App
4.6 star png  star png  star png  star png  star png 
Review from Google Play
To Keep Reading This Answer, Download the App
4.6 star png  star png  star png  star png  star png 
Review from Google Play

## Solution
\(\begin{array}{l}\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\\=\lim_{x \to 1} \frac{6x^{30} - 6x^{20} + 6x^{20} - 12}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x^{10} - 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x^{5} - 1)(x^{5} + 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x - 1)(x^{4} + x^{3} + x^{2} + x + 1)(x^{5} + 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x - 1)(x^{4} + x^{3} + x^{2} + x + 1)(x^{5} + 1)}{x - 1} + \frac{6x^{20}}{x - 1}\\=\lim_{x \to 1} 6x^{20} (x^{4} + x^{3} + x^{2} + x + 1)(x^{5} + 1) + \frac{6x^{20}}{x - 1}\\=6(1)^{20} (1^{4} + 1^{3} + 1^{2} + 1 + 1)(1^{5} + 1) + \frac{6(1)^{20}}{1 - 1}\\=6(1)(6)(2) + \frac{6}{0}\\=72 + \infty\\=\infty\end{array}\)

## Ask a Question
Get answers from the community or ask questions of interest.
Something went wrong. Please try again later.

## Best Answers
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\).
Find the limit
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\).
Find the limit
\(\begin{array}{l}\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\\=\lim_{x \to 1} \frac{6x^{30} - 6x^{20} + 6x^{20} - 12}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x^{10} - 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x^{5} - 1)(x^{5} + 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x - 1)(x^{4} + x^{3} + x^{2} + x + 1)(x^{5} + 1) + 6x^{20}}{x - 1}\\=\lim_{x \to 1} \frac{6x^{20} (x - 1)(x^{4} + x^{3} + x^{2} + x + 1)(x^{5} + 1)}{x - 1} + \frac{6x^{20"
How many 5-card hands are three of a kind in a standard 52-card deck with 13 ranks in each of 4 suits?,"
There are $\binom{13}{1}$ ways to choose the rank of the three of a kind.
There are $\binom{4}{1}$ ways to choose the suit of the three of a kind.
There are $\binom{48}{2}$ ways to choose the remaining two cards.
There are $\binom{52}{5}$ total five-card hands.
So the probability is
$$\frac{\binom{13}{1}\binom{4}{1}\binom{48}{2}}{\binom{52}{5}}=\frac{224}{4165}=0.0538356164383562.$$
- 1 $\begingroup$ I am not sure if I understand your answer. The number of ways to choose the rank of the three of a kind is $\binom{13}{1}$ and the number of ways to choose the suit of the three of a kind is $\binom{4}{1}$. But how do you get $\binom{48}{2}$? $\endgroup$ – N. F. Taussig Nov 19 '19 at 17:20
- 1 $\begingroup$ @N.F.Taussig The remaining cards must be a pair, so there are $\binom{48}{2}$ ways to choose the two ranks that are in the pair. $\endgroup$ – N. F. Taussig Nov 19 '19 at 17:37
- 1 $\begingroup$ @N.F.Taussig Yes, you are correct. I should have written $\binom{48}{1}$ instead of $\binom{48}{2}$. I will edit my answer. $\endgroup$ – N. F. Taussig Nov 19 '19 at 17:40
- $\begingroup$ @N.F.Taussig Thanks. $\endgroup$ – N. F. Taussig Nov 19 '19 at 17:41
- $\begingroup$ @N.F.Taussig I've made an edit. $\endgroup$ – N. F. Taussig Nov 19 '19 at 17:42"
How many numbers of the form $2^n$ start with the digit $4$ and end with the digit $0$?,"

I am having a bit of trouble with this question. I know that $4 \times 2^n$ is equal to $2^{n+2}$ but I am unsure how to proceed from here.

I would appreciate any help with this question.

• The question is not clear. What do you mean by ""start with the digit $4$ and end with the digit $0$""? – Crostul Sep 24 '17 at 10:28
• @Crostul I don't know what the question means either. I don't think it's a very good question. – Arthur Sep 24 '17 at 10:30
• @Arthur My guess is that it means that the first and last digits of $2^n$ are 4 and 0, respectively. – Crostul Sep 24 '17 at 10:32
• @Crostul I think that's what the question means. – Arthur Sep 24 '17 at 10:33
• I think you have to consider $2^{n+2}$ which is the only number that starts with $4$ and ends with $0$. – callculus Sep 24 '17 at 10:33

As you said, $4\times 2^n = 2^{n+2}$

Now, $2^{n+2}$ ends with $0$ if $n+2$ is divisible by $4$

So, we can have $n+2 = 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60, 64, 68, 72, 76, 80, 84, 88, 92, 96, 100, 104, 108, 112, 116, 120, 124, 128, 132, 136, 140, 144, 148, 152, 156, 160, 164, 168, 172, 176, 180, 184, 188, 192, 196, 200, 204, 208, 212, 216, 220, 224, 228, 232, 236, 240, 244, 248, 252, 256, 260, 264, 268, 272, 276, 280, 284, 288, 292, 296, 300, 304, 308, 312, 316, 320, 324, 328, 332, 336, 340, 344, 348, 352, 356, 360, 364, 368, 372, 376, 380, 384, 388, 392, 396, 400, 404, 408, 412, 416, 420, 424, 428, 432, 436, 440, 444, 448, 452, 456, 460, 464, 468, 472, 476, 480, 484, 488, 492, 496, 500, 504, 508, 512, 516, 520, 524, 528, 532, 536, 540, 544, 548, 552, 556, 5"
Determine the sum $A_{1} + A_{3} + A_{5} + ... + A_{19}$ for the expansion of $(1 + x + x^{2})^{10} = A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20}$.,"

I tried this:

$(1 + x + x^{2})^{10} = (1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2})(1 + x + x^{2}) = A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20}$

$(1 + x + x^{2})^{10} = (1 + x + x^{2})^{10} = A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20}$

$A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20} = A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20}$

$A_{0} = 1$

$A_{1} = 10$

$A_{2} = 45$

$A_{3} = 120$

$A_{4} = 210$

$A_{5} = 252$

$A_{6} = 210$

$A_{7} = 120$

$A_{8} = 45$

$A_{9} = 10$

$A_{10} = 1$

$A_{1} + A_{3} + A_{5} + ... + A_{19} = 10 + 120 + 252 + 210 + 120 + 45 + 10 + 1 = 758$

• You've got the right idea, but you've got some mistakes. – Gerry Myerson Oct 30 '15 at 12:19
• You can use a combinatorial argument here. – Dietrich Burde Oct 30 '15 at 12:30

You can use the combinatorial argument. The number of ways to choose $i$ elements from $\{1,2,3\}$ is $\binom{i+2}{i}$.

• Can you explain it a bit? – user274934 Oct 30 '15 at 12:35
• @user274934 This is a combinatorial argument, that is, you can count the number of ways to get a given coefficient by using combinatorics, without using the binomial theorem. – Dietrich Burde Oct 30 '15 at 12:36
• I'm sorry, I don't understand. – user274934 Oct 30 '15 at 12:37
• @user274934 What is the number of ways to get $A_i$? – Dietrich Burde Oct 30 '15 at 12:38
• @user274934 What is the number of ways to get $A_i$? – Dietrich Burde Oct 30 '15 at 12:39

Just for the fun, let's do this in a more general way. If you want to compute the sum of the coefficients of $x^{2k+1}$ with $0\leq k\leq 9$, you need to compute the sum of the coefficients of $x^{2k+1}$ in the polynomial $(x+x^2+x^3)^{10}$. The coefficient of $x^{2k+1}$ in this polynomial is the number of ways to choose $2k+1$ elements from $\{1,2,\ldots,30\}$ such that no two consecutive elements are chosen. This is the number of partitions of $\{1,2,\ldots,30\}$ into $10$ blocks of size $2$ or $3$ in which no two consecutive elements are in the same block.

Let's start by counting the number of partitions of $\{1"
"Find the 2020th term in the sequence $S = 2, 3, 5, 6, 7, 10, \dots$, where the sequence excludes all perfect squares and perfect cubes.","

×"
"In triangle ABC, BE and CF are medians with lengths 9 cm and 12 cm, respectively. If BE is perpendicular to CF, find the area of triangle ABC.","

## Answer
Triangle ABC is a right triangle with the length of BC as the hypotenuse.
The area of triangle ABC is 54 cm2.
To Keep Reading This Answer, Download the App
4.6 star png  star png  star png  star png  star png 
Review from Google Play
To Keep Reading This Answer, Download the App
4.6 star png  star png  star png  star png  star png 
Review from Google Play
Correct3
Incorrect0"
"Find the limit

$$B=\lim_{n\to \infty} \left[ \frac{1^n}{n^n} + \frac{2^n}{n^n}+ \cdots + \frac{n^n}{n^n} \right]^{\frac{1}{n}}$$","

I have tried using the binomial theorem but I don't think it is useful here.

-
What is $B$? –  Pedro Tamaroff Oct 23 '13 at 20:14
@PedroTamaroff, $B$ is the limit –  Ovi Oct 23 '13 at 20:15

Use the AM-GM inequality to get

$$B = \lim_{n\to \infty} \left[\frac{1^n+2^n+\cdots + n^n}{n^n}\right]^{\frac{1}{n}} \ge \lim_{n\to \infty} \left[\left(\frac{1^n+2^n+\cdots + n^n}{n}\right)^{\frac{1}{n}}\right]^{\frac{1}{n}} = \lim_{n\to \infty} \left[\left(1^n+2^n+\cdots + n^n\right)^{\frac{1}{n}}\right]^{\frac{1}{n^2}}$$

$$\ge \lim_{n\to \infty} \left[\left(\frac{1+2+\cdots + n}{n}\right)^{\frac{1}{n}}\right]^{\frac{1}{n^2}} = \lim_{n\to \infty} \left[\frac{\frac{1}{2}n(n+1)}{n}\right]^{\frac{1}{n^2}} = \lim_{n\to \infty} \left[\frac{1}{2}\left(1+\frac{1}{n}\right)\right]^{\frac{1}{n^2}} = \frac{e}{2}$$

-

A sketch:

1. $\frac{1}{n^n}+\frac{2^n}{n^n}+\cdots+\frac{n^n}{n^n} = \frac{1+2^n+\cdots + n^n}{n^n}$

2. $\frac{1+2^n+\cdots + n^n}{n^n} \ge \frac{n(n+1)}{2n^n}$

3. $\lim_{n\to\infty} \frac{n+1}{2n^{n-1}} = 0$

-

Hint: By the AM-GM inequality,

$$\frac{1^n+2^n+\cdots+n^n}{n^n} \ge \left(\frac{1+2+\cdots+n}{n}\right)^n=\left(\frac{n(n+1)}{2n}\right)^n=\left(\frac{n+1}{2}\right)^n$$

Then use the fact that $\displaystyle\lim_{n\to\infty}\left(\frac{n+1}{2}\right)^n=\frac{e}{2}$.

-

Let $a_n=\frac{1^n+2^n+\cdots + n^n}{n^n}$. Then we have $$\frac{a_{n+1}}{a_n}=\frac{\sum_{k=1}^{n+1}k^n}{(n+1)^n}\frac{n^n}{\sum_{k=1}^nk^n}=\frac{n^n}{(n+1)^n}\left(1+\frac{1}{n+1}\right)^n.$$ Thus, $a_n$ is a monotonically decreasing sequence bounded below by $e/2$. Hence, $a_n$ converges to $e/2$.

-

Use the AM-GM inequality to get

$$B = \lim_{n\to \infty} \left[\frac{1^n+2^n+\cdots + n^n}{n^n}\right]^{\frac{1}{n}} \ge \lim_{n\to \infty} \left[\left(\frac{1^n+2^n+\cdots + n^n}{n}\right)^{\frac{1}{n}}\right]^{\frac{1}{n}} = \lim_{n\to \infty} \left[\left(1^n+2^n+\cdots + n^n\right)^{\frac{1}{n}}\right]^{\frac{1}{n^2}}$$

$$\ge \lim_{n\to \infty} \left[\left(\frac{1+2+\cdots + n}{n}\right)^{\frac{1}{n}}\right]^{\frac{1}{n^2}} = \lim_{n\to \infty} \left[\frac{\frac{1}{2}n(n+1)}{n}\right]^{\frac{1}{n^2}} = \lim"
"Find the largest positive integer \( n \) such that the equations \((x + 1)^2 + y_1^2 = (x + 2)^2 + y_2^2 = \cdots = (x + n)^2 + y_n^2\) have integer solutions in \( x, y_1, y_2, \ldots, y_n \).","
Find the largest positive integer \( n \) such that the equations \((x + 1)^2 + y_1^2 = (x + 2)^2 + y_2^2 = \cdots = (x + n)^2 + y_n^2\) have integer solutions in \( x, y_1, y_2, \ldots, y_n \).

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Find the length of the shortest path that begins at point \( A = (0,0) \), touches the line \( y = 5 \), then touches the line \( x = 6 \), and finally ends at the point \( B = (4, -5) \).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
What is the largest integer which must evenly divide all integers of the form \( n^5 - n \)?,"

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
